date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:14	15658/15658	---M--	200	added ('OK')	image/png	date:Tue,%2002%20May%202023%2015:55:39%20GMT	https://littlesissymovers.com/wp-content/uploads/2023/05/cropped-LilSissyMovers-2-180x180.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/uploads/2023/05/cropped-LilSissyMovers-2-180x180.png	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:14	119167/119167	---M--	200	added ('OK')	image/png	date:Tue,%2002%20May%202023%2007:54:30%20GMT	https://littlesissymovers.com/wp-content/uploads/2023/05/LilSissyMovers-2-1024x1024.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/uploads/2023/05/LilSissyMovers-2-1024x1024.png	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:14	43631/43631	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20May%202023%2010:45:51%20GMT	https://littlesissymovers.com/wp-content/uploads/2023/05/Local-Office-Moving-Company-scaled-1-1024x352.jpg	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/uploads/2023/05/Local-Office-Moving-Company-scaled-1-1024x352.jpg	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:14	6931/6931	---MCZ	200	added ('OK')	application/javascript	etag:W/13576-1684465059757.7075	https://stats.wp.com/e-202332.js	C:/My%20Web%20Sites/website2/stats.wp.com/e-202332.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:15	1084/1084	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Jun%202023%2017:27:01%20GMT	https://littlesissymovers.com/wp-content/cache/min/1/wp-content/plugins/ht-mega-for-elementor/assets/js/jquery.counterup.js?ver=1685813221	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/cache/min/1/wp-content/plugins/ht-mega-for-elementor/assets/js/jquery.counterup78ed.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:15	25202/25202	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Jun%202023%2016:55:25%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:15	5485/5485	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Jun%202023%2016:55:25%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.13.2	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min2e9d.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:15	4958/4958	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20May%202023%2013:07:37%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.13.4	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mina44d.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:16	45667/45667	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20May%202023%2013:07:37%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.13.4	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor/assets/js/frontend-modules.mina44d.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:16	24380/24380	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Jun%202023%2016:55:25%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.13.2	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor-pro/assets/js/frontend.min2e9d.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:16	12198/12198	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20May%202023%2013:07:37%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:16	21438/21438	---M--	200	added ('OK')	application/javascript	date:Sun,%2030%20Apr%202023%2019:45:29%20GMT	https://littlesissymovers.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:16	40625/40625	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20May%202023%2013:07:37%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.13.4	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor/assets/js/frontend.mina44d.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:17	29635/29635	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Jun%202023%2016:55:25%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.13.2	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min2e9d.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:17	3721/3721	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Jun%202023%2016:55:25%20GMT	https://littlesissymovers.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.13.2	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min2e9d.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:17	8892/8892	---M--	200	added ('OK')	application/javascript	date:Tue,%2013%20Jun%202023%2013:41:33%20GMT	https://littlesissymovers.com/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/wp-rocket/assets/js/lazyload/17.8.3/lazyload.min.js	(from https://littlesissymovers.com/author/ittlesl0/)
16:53:18	1009/1009	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2005:13:57%20GMT	https://littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from https://littlesissymovers.com/wp-content/cache/min/1/94cfa34cacd30019504ca7a2c86eb5b4.css)
16:53:19	1944/1944	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2005:13:57%20GMT	https://littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from https://littlesissymovers.com/wp-content/cache/min/1/94cfa34cacd30019504ca7a2c86eb5b4.css)
16:53:19	5704/5704	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2005:13:57%20GMT	https://littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from https://littlesissymovers.com/wp-content/cache/min/1/94cfa34cacd30019504ca7a2c86eb5b4.css)
16:53:19	2039/2039	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2005:13:57%20GMT	https://littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from https://littlesissymovers.com/wp-content/cache/min/1/94cfa34cacd30019504ca7a2c86eb5b4.css)
16:53:19	2072/2072	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2005:13:57%20GMT	https://littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from https://littlesissymovers.com/wp-content/cache/min/1/94cfa34cacd30019504ca7a2c86eb5b4.css)
16:53:20	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	C:/My%20Web%20Sites/website2/secure.gravatar.com/images/grav-share-sprite.png	(from https://littlesissymovers.com/wp-content/cache/min/1/94cfa34cacd30019504ca7a2c86eb5b4.css)
16:53:20	1757/1757	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2013:41:26%20GMT	https://littlesissymovers.com/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	(from https://littlesissymovers.com/wp-content/cache/min/1/94cfa34cacd30019504ca7a2c86eb5b4.css)
16:53:21	106091/106091	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202023%2012:20:14%20GMT	https://littlesissymovers.com/wp-content/uploads/2023/05/vector-dotted-world-map-illustration.jpg	C:/My%20Web%20Sites/website2/littlesissymovers.com/wp-content/uploads/2023/05/vector-dotted-world-map-illustration.jpg	(from https://littlesissymovers.com/wp-content/uploads/elementor/css/post-245.css?ver=1691786308)
